ANO,MES,MUNICIPIO,HOMICÍDIO DOLOSO (2),Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,HOMICÍDIO CULPOSO OUTROS,TENTATIVA DE HOMICÍDIO,LESÃO CORPORAL SEGUIDA DE MORTE,LESÃO CORPORAL DOLOSA,LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,LESÃO CORPORAL CULPOSA - OUTRAS,LATROCÍNIO,Nº DE VÍTIMAS EM LATROCÍNIO,TOTAL DE ESTUPRO (4),ROUBOS,ROUBO DE VEÍCULO,ROUBO A BANCO,ROUBO DE CARGA,FURTO - OUTROS,FURTO DE VEÍCULO,ROUBO - OUTROS,ESTUPRO,ESTUPRO DE VULNERÁVEL
2002,Outubro,São Vicente,9,9,0.0,0.0,3,0,5,0.0,168,57,1,0,0,1,137,16,0,0,239,56,,,
2002,Novembro,São Vicente,4,5,0.0,0.0,1,0,5,0.0,153,52,0,0,0,2,142,5,0,0,333,37,,,
2002,Dezembro,São Vicente,8,9,0.0,0.0,7,0,8,0.0,148,59,0,0,0,2,159,14,0,0,307,59,,,
2003,Janeiro,Bertioga,1,1,0.0,0.0,2,0,3,0.0,33,30,0,0,0,1,16,0,0,0,130,9,,,
2003,Fevereiro,Bertioga,1,1,0.0,0.0,2,0,0,0.0,34,15,0,0,0,1,9,2,0,0,139,1,,,
2003,Marco,Bertioga,1,1,0.0,0.0,2,0,0,0.0,43,21,0,0,0,2,21,1,0,0,153,7,,,
2003,Abril,Bertioga,3,3,0.0,0.0,2,0,3,0.0,28,13,0,0,0,1,7,0,0,0,115,10,,,
2003,Maio,Bertioga,1,1,0.0,0.0,0,0,1,0.0,23,17,0,0,0,1,10,0,0,0,106,3,,,
2003,Junho,Bertioga,2,2,0.0,0.0,1,0,3,0.0,32,18,0,0,0,2,10,0,0,0,101,3,,,
2003,Julho,Bertioga,0,0,0.0,0.0,1,0,1,0.0,20,13,0,0,0,0,8,0,0,0,96,2,,,
2003,Agosto,Bertioga,0,0,0.0,0.0,1,0,4,0.0,22,16,0,0,0,1,12,0,0,0,92,1,,,
2003,Setembro,Bertioga,1,1,0.0,0.0,1,0,0,0.0,25,10,0,0,0,2,6,0,0,0,88,1,,,
2003,Outubro,Bertioga,0,0,0.0,0.0,1,0,2,0.0,34,21,0,0,0,0,8,0,0,0,107,3,,,
2003,Novembro,Bertioga,2,2,0.0,0.0,0,0,1,0.0,26,23,0,0,0,0,15,2,0,1,114,4,,,
2003,Dezembro,Bertioga,1,1,0.0,0.0,2,0,0,0.0,19,29,1,0,0,0,24,0,0,0,122,6,,,
2003,Janeiro,Cubatão,5,5,0.0,0.0,1,0,6,0.0,44,34,4,1,1,0,56,4,0,1,101,4,,,
2003,Fevereiro,Cubatão,8,8,0.0,0.0,4,0,9,0.0,62,26,4,0,0,1,51,9,0,1,130,12,,,
2003,Marco,Cubatão,5,5,0.0,0.0,3,0,5,0.0,68,33,2,1,1,0,56,11,0,0,143,14,,,
2003,Abril,Cubatão,8,9,0.0,0.0,2,0,6,0.0,56,35,5,1,1,1,71,8,0,1,163,13,,,
2003,Maio,Cubatão,7,8,0.0,0.0,3,0,3,0.0,73,36,3,1,1,1,54,7,0,0,119,20,,,
2003,Junho,Cubatão,2,2,0.0,0.0,1,0,11,0.0,52,38,0,0,0,1,54,5,0,0,133,18,,,
2003,Julho,Cubatão,2,2,0.0,0.0,1,0,3,0.0,65,39,1,0,0,0,50,3,0,2,127,28,,,
2003,Agosto,Cubatão,5,5,0.0,0.0,1,0,4,0.0,58,35,1,0,0,1,42,6,0,0,109,20,,,
2003,Setembro,Cubatão,7,7,0.0,0.0,0,0,6,0.0,41,36,3,0,0,0,47,7,0,0,156,5,,,
2003,Outubro,Cubatão,4,4,0.0,0.0,3,0,8,0.0,46,44,0,0,0,2,59,9,0,0,154,9,,,
2003,Novembro,Cubatão,5,5,0.0,0.0,2,0,3,0.0,65,33,2,0,0,0,32,6,0,0,110,19,,,
2003,Dezembro,Cubatão,8,8,0.0,0.0,3,0,6,0.0,57,38,0,0,0,0,49,1,0,0,137,18,,,
2003,Janeiro,Guarujá,11,11,0.0,0.0,4,1,6,0.0,161,72,3,1,1,4,299,3,0,0,354,27,,,
2003,Fevereiro,Guarujá,16,20,0.0,0.0,1,0,14,0.0,140,60,3,0,0,2,243,11,0,2,310,28,,,
2003,Marco,Guarujá,17,17,0.0,0.0,5,1,17,0.0,144,63,2,0,0,0,307,15,0,0,331,34,,,
2003,Abril,Guarujá,22,23,0.0,0.0,4,1,8,0.0,95,58,3,0,0,1,192,13,0,1,285,52,,,
2003,Maio,Guarujá,6,6,0.0,0.0,1,0,8,0.0,115,38,2,0,0,7,195,15,0,1,270,32,,,
2003,Junho,Guarujá,5,5,0.0,0.0,0,0,10,0.0,100,64,0,1,1,3,229,21,2,0,285,35,,,
2003,Julho,Guarujá,11,11,0.0,0.0,4,0,13,0.0,88,51,0,0,0,4,327,18,2,1,308,26,,,
2003,Agosto,Guarujá,8,9,0.0,0.0,3,1,14,0.0,111,52,0,1,1,2,314,8,0,0,289,26,,,
2003,Setembro,Guarujá,12,12,0.0,0.0,2,0,6,0.0,107,35,0,2,2,4,266,12,0,0,279,26,,,
2003,Outubro,Guarujá,5,6,0.0,0.0,2,0,5,0.0,107,68,4,1,1,4,226,15,0,0,309,25,,,
2003,Novembro,Guarujá,6,6,0.0,0.0,2,0,13,0.0,120,61,0,0,0,2,211,13,0,0,293,14,,,
2003,Dezembro,Guarujá,11,15,0.0,0.0,1,0,7,0.0,116,92,0,1,1,6,297,10,0,0,372,14,,,
2003,Janeiro,Itanhaém,1,1,0.0,0.0,2,0,2,0.0,46,20,0,1,1,0,60,8,0,0,194,7,,,
2003,Fevereiro,Itanhaém,1,1,0.0,0.0,1,1,6,0.0,47,19,0,1,1,1,21,3,0,0,158,6,,,
2003,Marco,Itanhaém,4,4,0.0,0.0,2,0,6,0.0,44,32,0,0,0,0,45,6,0,0,222,25,,,
2003,Abril,Itanhaém,4,4,0.0,0.0,3,0,3,0.0,50,23,0,2,2,3,46,4,0,0,245,7,,,
2003,Maio,Itanhaém,1,1,0.0,0.0,0,0,6,0.0,46,25,0,0,0,0,39,7,0,0,187,9,,,
2003,Junho,Itanhaém,2,2,0.0,0.0,3,0,2,0.0,37,15,0,1,1,1,34,5,0,0,219,13,,,
2003,Julho,Itanhaém,3,3,0.0,0.0,1,0,3,0.0,28,22,0,1,1,2,30,9,0,0,200,12,,,
2003,Agosto,Itanhaém,1,1,0.0,0.0,0,0,2,0.0,39,16,0,0,0,0,40,4,0,1,205,3,,,
2003,Setembro,Itanhaém,0,0,0.0,0.0,0,0,2,0.0,50,23,0,0,0,1,28,5,0,0,198,5,,,
2003,Outubro,Itanhaém,2,2,0.0,0.0,1,0,0,0.0,35,22,0,0,0,0,37,3,0,0,220,13,,,
2003,Novembro,Itanhaém,0,0,0.0,0.0,2,0,3,0.0,39,17,0,0,0,0,21,9,0,0,202,7,,,
2003,Dezembro,Itanhaém,8,8,0.0,0.0,0,0,1,0.0,44,26,0,0,0,1,30,13,0,0,200,16,,,
2003,Janeiro,Mongaguá,0,0,0.0,0.0,2,0,2,0.0,47,19,2,0,0,0,41,10,0,0,116,7,,,
2003,Fevereiro,Mongaguá,1,1,0.0,0.0,1,0,1,0.0,38,9,2,0,0,0,22,0,0,0,114,7,,,
2003,Marco,Mongaguá,0,0,0.0,0.0,3,0,6,0.0,48,13,0,0,0,0,42,6,0,0,96,15,,,
2003,Abril,Mongaguá,2,2,0.0,0.0,0,0,1,0.0,39,13,1,0,0,0,33,5,0,1,118,7,,,
2003,Maio,Mongaguá,1,1,0.0,0.0,1,0,3,0.0,32,6,0,0,0,0,30,5,0,0,95,4,,,
2003,Junho,Mongaguá,0,0,0.0,0.0,1,0,3,0.0,23,10,0,0,0,0,22,6,0,0,129,3,,,
2003,Julho,Mongaguá,3,3,0.0,0.0,2,0,1,0.0,27,10,2,1,1,0,22,5,0,0,89,3,,,
2003,Agosto,Mongaguá,1,1,0.0,0.0,0,0,1,0.0,24,9,1,0,0,0,15,2,0,0,85,7,,,
2003,Setembro,Mongaguá,3,3,0.0,0.0,1,0,2,0.0,22,10,1,0,0,0,10,0,0,0,95,8,,,
2003,Outubro,Mongaguá,1,1,0.0,0.0,3,0,1,0.0,26,5,0,0,0,0,12,6,0,0,126,13,,,
2003,Novembro,Mongaguá,0,0,0.0,0.0,2,0,0,0.0,40,11,0,0,0,0,17,1,0,0,101,9,,,
2003,Dezembro,Mongaguá,0,0,0.0,0.0,0,0,3,0.0,40,26,0,0,0,0,41,2,0,0,101,15,,,
2003,Janeiro,Peruíbe,1,1,0.0,0.0,0,0,5,0.0,36,15,0,0,0,1,35,2,0,0,174,11,,,
2003,Fevereiro,Peruíbe,1,1,0.0,0.0,0,0,1,0.0,36,11,0,0,0,1,22,1,0,0,122,8,,,
2003,Marco,Peruíbe,2,2,0.0,0.0,0,1,4,0.0,29,22,0,0,0,3,27,8,0,0,153,11,,,
2003,Abril,Peruíbe,4,4,0.0,0.0,0,0,9,0.0,29,13,4,0,0,0,34,2,0,0,188,5,,,
2003,Maio,Peruíbe,3,4,0.0,0.0,2,0,1,0.0,30,12,0,0,0,0,38,3,0,0,140,4,,,
2003,Junho,Peruíbe,1,1,0.0,0.0,1,0,3,0.0,23,7,0,1,1,1,36,1,0,0,165,5,,,
2003,Julho,Peruíbe,2,2,0.0,0.0,1,0,4,0.0,22,17,0,0,0,3,44,0,0,0,164,5,,,
2003,Agosto,Peruíbe,4,4,0.0,0.0,1,0,3,0.0,32,11,0,0,0,1,34,1,0,0,156,4,,,
2003,Setembro,Peruíbe,4,4,0.0,0.0,0,0,2,0.0,26,17,0,0,0,0,40,3,0,0,174,7,,,
2003,Outubro,Peruíbe,3,3,0.0,0.0,0,1,1,0.0,37,12,0,0,0,1,33,2,0,0,125,5,,,
2003,Novembro,Peruíbe,4,5,0.0,0.0,0,0,3,0.0,33,16,0,0,0,0,33,3,0,0,157,2,,,
2003,Dezembro,Peruíbe,1,1,0.0,0.0,1,0,4,0.0,27,26,0,0,0,0,49,2,0,0,155,10,,,
2003,Janeiro,Praia Grande,14,14,0.0,0.0,4,0,7,0.0,187,124,6,0,0,5,268,18,0,0,468,145,,,
2003,Fevereiro,Praia Grande,8,8,0.0,0.0,0,0,18,0.0,176,65,8,2,2,4,148,21,0,0,355,66,,,
2003,Marco,Praia Grande,8,9,0.0,0.0,1,1,14,0.0,181,134,2,2,2,2,226,32,0,0,474,121,,,
2003,Abril,Praia Grande,8,8,0.0,0.0,2,0,7,0.0,150,101,11,0,0,2,202,16,0,0,417,67,,,
2003,Maio,Praia Grande,4,5,0.0,0.0,2,0,8,0.0,165,83,3,1,1,0,180,13,0,0,241,77,,,
2003,Junho,Praia Grande,9,10,0.0,0.0,3,0,7,0.0,143,86,0,0,0,0,197,38,0,1,415,62,,,
2003,Julho,Praia Grande,9,9,0.0,0.0,3,0,9,0.0,113,81,2,0,0,1,206,29,0,1,369,51,,,
2003,Agosto,Praia Grande,2,2,0.0,0.0,5,0,6,0.0,103,70,1,0,0,4,182,22,0,0,368,80,,,
2003,Setembro,Praia Grande,8,8,0.0,0.0,3,0,6,0.0,138,73,2,1,1,1,194,23,0,1,364,104,,,
2003,Outubro,Praia Grande,8,8,0.0,0.0,4,0,8,0.0,123,96,3,0,0,2,231,37,0,0,469,98,,,
2003,Novembro,Praia Grande,9,9,0.0,0.0,1,0,10,0.0,140,80,2,1,1,9,200,15,0,1,395,64,,,
2003,Dezembro,Praia Grande,5,5,0.0,0.0,4,0,7,0.0,138,111,6,1,1,1,309,27,0,0,506,134,,,
2003,Janeiro,Santos,6,6,0.0,0.0,3,1,7,0.0,272,78,13,0,0,2,369,25,2,1,638,165,,,
2003,Fevereiro,Santos,7,7,0.0,0.0,1,0,9,0.0,246,102,11,0,0,4,368,33,1,2,660,159,,,
2003,Marco,Santos,7,7,0.0,0.0,3,0,8,0.0,275,119,5,0,0,4,406,17,2,1,698,169,,,
2003,Abril,Santos,2,2,0.0,0.0,4,0,11,0.0,183,107,4,0,0,1,393,14,2,2,688,211,,,
2003,Maio,Santos,6,5,0.0,0.0,1,1,6,0.0,221,89,2,2,2,4,474,19,1,2,742,245,,,
2003,Junho,Santos,7,7,0.0,0.0,2,0,7,0.0,233,92,2,0,0,3,436,22,0,2,678,243,,,
2003,Julho,Santos,9,9,0.0,0.0,2,0,1,0.0,243,103,4,1,1,4,484,19,0,1,757,204,,,
2003,Agosto,Santos,6,6,0.0,0.0,5,0,5,0.0,192,85,1,2,2,4,416,31,1,2,670,185,,,
2003,Setembro,Santos,8,8,0.0,0.0,2,0,11,0.0,216,88,8,1,1,7,424,36,0,1,732,194,,,
2003,Outubro,Santos,4,4,0.0,0.0,5,0,5,0.0,253,95,2,0,0,1,440,39,0,0,794,207,,,
2003,Novembro,Santos,6,6,0.0,0.0,5,0,14,0.0,236,98,2,0,0,4,421,31,1,0,663,182,,,
2003,Dezembro,Santos,1,1,0.0,0.0,4,2,9,0.0,222,87,0,0,0,3,341,31,0,0,800,156,,,
2003,Janeiro,São Vicente,11,11,0.0,0.0,1,0,8,0.0,184,53,0,3,3,5,170,9,0,0,372,43,,,
2003,Fevereiro,São Vicente,11,8,0.0,0.0,1,0,7,0.0,174,53,0,0,0,3,137,8,0,1,305,39,,,
2003,Marco,São Vicente,14,14,0.0,0.0,4,0,7,0.0,163,57,3,0,0,5,187,11,0,2,341,77,,,
2003,Abril,São Vicente,8,8,0.0,0.0,6,0,12,0.0,139,52,1,0,0,2,203,18,1,1,341,47,,,
2003,Maio,São Vicente,10,10,0.0,0.0,5,0,11,0.0,125,71,1,1,1,2,255,20,0,0,329,57,,,
2003,Junho,São Vicente,7,7,0.0,0.0,6,0,10,0.0,145,58,3,0,0,3,186,15,0,1,339,54,,,
2003,Julho,São Vicente,7,7,0.0,0.0,5,0,5,0.0,196,56,1,0,0,1,224,22,0,1,405,61,,,
2003,Agosto,São Vicente,6,6,0.0,0.0,5,0,5,0.0,85,60,1,0,0,5,203,23,0,0,348,78,,,
2003,Setembro,São Vicente,7,8,0.0,0.0,5,0,7,0.0,159,53,1,1,1,1,240,25,0,0,218,71,,,
2003,Outubro,São Vicente,5,5,0.0,0.0,1,0,4,0.0,154,73,2,1,1,0,246,19,0,0,391,85,,,
2003,Novembro,São Vicente,8,8,0.0,0.0,2,0,6,0.0,158,53,3,2,2,3,238,40,0,0,361,64,,,
2003,Dezembro,São Vicente,6,6,0.0,0.0,4,0,7,0.0,158,90,2,0,0,4,233,32,0,1,385,61,,,
2004,Janeiro,Bertioga,2,3,0.0,0.0,1,0,0,0.0,40,26,0,0,0,1,13,1,0,0,70,4,,,
2004,Fevereiro,Bertioga,0,0,0.0,0.0,1,0,1,0.0,37,23,0,0,0,0,21,0,0,0,126,14,,,
2004,Marco,Bertioga,2,2,0.0,0.0,1,0,1,0.0,33,19,0,0,0,0,8,0,0,0,141,2,,,
2004,Abril,Bertioga,1,1,0.0,0.0,1,0,2,0.0,29,17,0,0,0,0,19,1,0,0,130,5,,,
2004,Maio,Bertioga,1,2,0.0,0.0,1,0,5,0.0,22,11,0,0,0,0,22,3,0,1,132,2,,,
2004,Junho,Bertioga,0,0,0.0,0.0,2,0,1,0.0,27,17,1,1,1,1,9,1,0,0,104,8,,,
2004,Julho,Bertioga,3,3,0.0,0.0,3,0,2,0.0,21,14,0,0,0,3,18,0,0,0,116,2,,,
2004,Agosto,Bertioga,0,0,0.0,0.0,2,0,3,0.0,23,11,0,1,1,0,13,1,0,0,108,1,,,
2004,Setembro,Bertioga,2,2,0.0,0.0,1,0,1,0.0,22,21,0,0,0,2,27,1,0,0,121,5,,,
2004,Outubro,Bertioga,0,0,0.0,0.0,3,0,1,0.0,36,22,0,0,0,0,47,0,0,1,121,2,,,
2004,Novembro,Bertioga,1,1,0.0,0.0,0,0,0,0.0,19,29,0,0,0,0,22,1,0,0,139,8,,,
2004,Dezembro,Bertioga,1,1,0.0,0.0,3,0,1,0.0,29,23,0,0,0,0,35,1,0,0,154,8,,,
2004,Janeiro,Cubatão,4,4,0.0,0.0,1,0,4,0.0,50,36,0,0,0,3,64,5,0,1,124,7,,,
2004,Fevereiro,Cubatão,3,3,0.0,0.0,0,0,2,0.0,81,38,0,0,0,0,48,3,0,0,120,6,,,
2004,Marco,Cubatão,1,1,0.0,0.0,5,0,0,0.0,74,42,1,0,0,2,63,5,0,0,140,16,,,
2004,Abril,Cubatão,3,3,0.0,0.0,4,0,7,0.0,66,36,2,0,0,0,44,8,0,1,147,15,,,
2004,Maio,Cubatão,5,6,0.0,0.0,4,1,6,0.0,42,42,0,0,0,1,51,5,0,0,154,12,,,
2004,Junho,Cubatão,2,2,0.0,0.0,3,0,6,0.0,56,34,0,1,1,1,53,7,0,1,115,11,,,
2004,Julho,Cubatão,4,4,0.0,0.0,4,0,5,0.0,61,37,0,0,0,1,56,10,0,0,112,9,,,
2004,Agosto,Cubatão,3,3,0.0,0.0,5,0,3,0.0,61,36,0,2,2,1,58,6,0,1,131,7,,,
2004,Setembro,Cubatão,2,2,0.0,0.0,5,0,5,0.0,62,55,1,0,0,1,45,6,0,0,100,12,,,
2004,Outubro,Cubatão,6,6,0.0,0.0,2,0,2,0.0,39,45,1,0,0,1,47,9,0,0,103,8,,,
2004,Novembro,Cubatão,5,5,0.0,0.0,2,0,6,0.0,68,41,0,0,0,2,45,11,0,0,141,9,,,
2004,Dezembro,Cubatão,2,2,0.0,0.0,6,0,4,0.0,67,42,1,0,0,2,57,5,0,2,105,10,,,
2004,Janeiro,Guarujá,5,5,0.0,0.0,2,0,6,0.0,119,86,7,1,1,2,357,9,0,1,385,19,,,
2004,Fevereiro,Guarujá,8,8,0.0,0.0,4,0,7,0.0,106,65,0,0,0,1,218,11,0,0,328,25,,,
2004,Marco,Guarujá,6,6,0.0,0.0,5,0,4,0.0,113,64,1,0,0,0,219,5,0,1,299,25,,,
2004,Abril,Guarujá,6,7,0.0,0.0,0,0,7,0.0,121,72,1,1,1,1,302,22,0,1,357,19,,,
2004,Maio,Guarujá,4,4,0.0,0.0,0,0,9,0.0,80,49,0,0,0,2,205,7,0,1,259,14,,,
2004,Junho,Guarujá,3,3,0.0,0.0,3,0,7,0.0,95,53,0,0,0,5,193,4,0,0,222,16,,,
2004,Julho,Guarujá,3,3,0.0,0.0,2,0,0,0.0,112,68,0,1,1,7,174,8,0,1,265,13,,,
2004,Agosto,Guarujá,7,7,0.0,0.0,5,0,2,0.0,99,60,4,0,0,4,149,8,0,1,275,14,,,
2004,Setembro,Guarujá,10,10,0.0,0.0,2,0,6,0.0,101,73,2,0,0,4,273,16,0,0,261,18,,,
2004,Outubro,Guarujá,3,3,0.0,0.0,0,0,6,0.0,115,47,0,0,0,2,54,9,0,0,267,27,,,
2004,Novembro,Guarujá,4,4,0.0,0.0,5,0,6,0.0,114,60,0,0,0,0,210,5,0,0,295,17,,,
2004,Dezembro,Guarujá,7,7,0.0,0.0,3,0,7,0.0,120,80,0,0,0,2,209,6,0,0,310,14,,,
2004,Janeiro,Itanhaém,0,0,0.0,0.0,2,0,0,0.0,50,28,0,0,0,1,55,0,0,0,248,5,,,
2004,Fevereiro,Itanhaém,1,1,0.0,0.0,0,0,3,0.0,59,21,0,0,0,1,50,2,0,0,201,6,,,
2004,Marco,Itanhaém,1,1,0.0,0.0,1,0,4,0.0,48,17,0,0,0,3,26,3,0,0,211,3,,,
2004,Abril,Itanhaém,0,0,0.0,0.0,0,0,6,0.0,50,24,0,0,0,0,47,5,0,0,195,9,,,
2004,Maio,Itanhaém,1,1,0.0,0.0,1,0,3,0.0,39,19,0,1,1,0,45,4,0,0,217,5,,,
2004,Junho,Itanhaém,2,2,0.0,0.0,4,0,4,0.0,40,18,0,0,0,1,35,3,0,0,200,4,,,
2004,Julho,Itanhaém,1,1,0.0,0.0,2,0,4,0.0,41,15,0,0,0,0,57,3,0,2,236,4,,,
2004,Agosto,Itanhaém,2,2,0.0,0.0,0,0,4,0.0,47,28,0,0,0,3,45,15,0,0,183,4,,,
2004,Setembro,Itanhaém,2,2,0.0,0.0,0,0,2,0.0,37,30,0,0,0,6,45,8,0,0,235,5,,,
2004,Outubro,Itanhaém,2,2,0.0,0.0,2,0,5,0.0,44,25,0,0,0,1,68,3,0,1,182,6,,,
2004,Novembro,Itanhaém,3,3,0.0,0.0,3,0,1,0.0,31,20,0,0,0,1,55,8,0,0,165,9,,,
2004,Dezembro,Itanhaém,0,0,0.0,0.0,2,0,1,0.0,52,26,2,0,0,0,55,2,0,0,219,11,,,
2004,Janeiro,Mongaguá,1,1,0.0,0.0,1,0,2,0.0,39,21,0,0,0,2,32,5,0,2,131,16,,,
2004,Fevereiro,Mongaguá,0,0,0.0,0.0,1,0,3,0.0,45,8,1,0,0,3,25,1,0,0,103,16,,,
2004,Marco,Mongaguá,0,0,0.0,0.0,5,0,0,0.0,33,3,0,0,0,2,20,5,0,0,102,5,,,
2004,Abril,Mongaguá,2,2,0.0,0.0,0,0,1,0.0,36,10,0,0,0,1,23,8,0,0,106,3,,,
2004,Maio,Mongaguá,2,2,0.0,0.0,1,0,1,0.0,36,11,1,0,0,0,14,3,0,0,118,4,,,
2004,Junho,Mongaguá,0,0,0.0,0.0,1,0,0,0.0,19,5,0,1,1,0,17,3,0,0,122,5,,,
2004,Julho,Mongaguá,0,0,0.0,0.0,0,0,2,0.0,23,7,0,0,0,0,28,1,0,0,134,15,,,
2004,Agosto,Mongaguá,0,0,0.0,0.0,3,0,3,0.0,25,8,1,0,0,0,28,4,0,0,112,3,,,
2004,Setembro,Mongaguá,0,0,0.0,0.0,1,0,1,0.0,25,10,0,0,0,1,14,3,0,0,98,11,,,
2004,Outubro,Mongaguá,1,1,0.0,0.0,2,0,1,0.0,35,14,0,0,0,0,37,3,0,0,112,13,,,
2004,Novembro,Mongaguá,0,0,0.0,0.0,0,0,3,0.0,26,11,1,0,0,0,26,3,0,0,169,9,,,
2004,Dezembro,Mongaguá,0,0,0.0,0.0,0,0,2,0.0,37,22,0,0,0,0,53,5,0,0,106,14,,,
2004,Janeiro,Peruíbe,1,1,0.0,0.0,0,0,2,0.0,39,26,2,0,0,0,33,4,0,0,178,7,,,
2004,Fevereiro,Peruíbe,3,3,0.0,0.0,0,0,3,0.0,48,20,0,0,0,1,51,2,0,0,155,15,,,
2004,Marco,Peruíbe,3,3,0.0,0.0,2,0,2,0.0,28,10,0,0,0,0,27,2,0,0,136,6,,,
2004,Abril,Peruíbe,0,0,0.0,0.0,0,0,2,0.0,34,15,0,1,1,2,42,2,0,0,114,9,,,
2004,Maio,Peruíbe,2,2,0.0,0.0,0,0,4,0.0,29,9,0,0,0,0,33,2,0,0,136,3,,,
2004,Junho,Peruíbe,2,2,0.0,0.0,2,0,1,0.0,34,13,0,0,0,0,31,2,0,0,108,8,,,
2004,Julho,Peruíbe,4,4,0.0,0.0,0,0,0,0.0,27,10,0,0,0,0,16,1,0,0,151,10,,,
2004,Agosto,Peruíbe,0,0,0.0,0.0,1,0,0,0.0,33,18,0,0,0,1,13,1,0,0,133,13,,,
2004,Setembro,Peruíbe,1,1,0.0,0.0,1,0,1,0.0,49,23,0,0,0,0,20,1,0,0,155,17,,,
2004,Outubro,Peruíbe,1,1,0.0,0.0,1,0,1,0.0,23,19,0,0,0,1,35,3,0,0,145,10,,,
2004,Novembro,Peruíbe,1,1,0.0,0.0,1,0,3,0.0,27,18,0,0,0,3,36,6,0,0,127,15,,,
2004,Dezembro,Peruíbe,1,1,0.0,0.0,0,0,0,0.0,40,26,0,0,0,3,54,6,0,0,134,22,,,
2004,Janeiro,Praia Grande,8,8,0.0,0.0,7,0,3,0.0,191,117,6,0,0,3,330,23,0,0,559,137,,,
2004,Fevereiro,Praia Grande,1,1,0.0,0.0,4,0,5,0.0,134,97,2,0,0,4,267,23,0,1,503,104,,,
2004,Marco,Praia Grande,8,8,0.0,0.0,2,0,4,0.0,176,113,2,1,1,1,267,21,0,0,483,62,,,
2004,Abril,Praia Grande,2,2,0.0,0.0,2,0,4,0.0,147,98,1,0,0,3,246,29,0,0,424,109,,,
2004,Maio,Praia Grande,4,4,0.0,0.0,4,0,7,0.0,124,86,2,0,0,4,184,28,0,0,393,76,,,
2004,Junho,Praia Grande,3,3,0.0,0.0,4,0,1,0.0,100,82,1,1,1,2,118,35,0,1,325,60,,,
2004,Julho,Praia Grande,1,1,0.0,0.0,6,0,5,0.0,118,64,1,0,0,2,212,32,0,0,329,85,,,
2004,Agosto,Praia Grande,9,9,0.0,0.0,3,0,7,0.0,101,86,0,0,0,0,168,22,0,0,348,70,,,
2004,Setembro,Praia Grande,4,4,0.0,0.0,4,0,3,0.0,135,125,0,0,0,2,241,24,0,0,408,96,,,
2004,Outubro,Praia Grande,5,5,0.0,0.0,4,0,14,0.0,112,97,1,0,0,1,266,20,0,1,421,73,,,
2004,Novembro,Praia Grande,7,7,0.0,0.0,4,0,3,0.0,140,113,0,0,0,5,212,27,0,1,453,86,,,
2004,Dezembro,Praia Grande,1,1,0.0,0.0,6,0,3,0.0,123,119,1,1,1,0,280,27,0,2,482,134,,,
2004,Janeiro,Santos,3,3,0.0,0.0,5,0,10,0.0,210,99,0,0,0,1,306,32,0,1,731,167,,,
2004,Fevereiro,Santos,7,7,0.0,0.0,2,0,1,0.0,204,78,2,0,0,8,356,17,0,1,629,177,,,
2004,Marco,Santos,9,9,0.0,0.0,8,0,7,0.0,245,94,2,0,0,6,377,25,0,1,772,169,,,
2004,Abril,Santos,4,4,0.0,0.0,6,0,2,0.0,197,114,1,1,1,3,467,14,0,6,750,151,,,
2004,Maio,Santos,0,0,0.0,0.0,5,0,4,0.0,206,98,5,2,2,1,542,31,0,3,753,181,,,
2004,Junho,Santos,5,5,0.0,0.0,2,0,5,0.0,171,99,11,0,0,1,430,45,1,2,738,187,,,
2004,Julho,Santos,6,6,0.0,0.0,6,0,2,0.0,185,120,5,0,0,2,404,43,2,1,667,179,,,
2004,Agosto,Santos,1,1,0.0,0.0,3,0,3,0.0,258,102,7,0,0,2,436,47,0,6,773,148,,,
2004,Setembro,Santos,8,8,0.0,0.0,7,0,7,0.0,226,111,1,0,0,2,460,35,0,0,632,149,,,
2004,Outubro,Santos,3,3,0.0,0.0,5,0,7,0.0,206,87,10,1,1,2,395,37,1,2,741,124,,,
2004,Novembro,Santos,3,3,0.0,0.0,3,1,6,0.0,236,109,7,0,0,5,366,28,0,1,712,128,,,
2004,Dezembro,Santos,7,7,0.0,0.0,4,2,7,0.0,285,109,0,0,0,2,367,37,0,2,757,122,,,
2004,Janeiro,São Vicente,5,5,0.0,0.0,8,1,4,0.0,156,66,4,0,0,0,249,15,0,0,416,77,,,
2004,Fevereiro,São Vicente,8,8,0.0,0.0,2,0,8,0.0,62,140,0,1,1,6,186,16,0,0,356,75,,,
2004,Marco,São Vicente,7,9,0.0,0.0,2,0,3,0.0,135,54,0,0,0,1,232,26,0,0,384,64,,,
2004,Abril,São Vicente,4,4,0.0,0.0,4,0,4,0.0,141,59,0,1,1,0,242,45,0,0,388,63,,,
2004,Maio,São Vicente,12,12,0.0,0.0,4,1,4,0.0,130,62,1,0,0,2,253,30,0,0,362,64,,,
2004,Junho,São Vicente,6,6,0.0,0.0,1,0,4,0.0,134,63,3,1,1,1,234,24,0,0,370,64,,,
